TransactionID,Date,CustomerID,ProductID,StoreID,Quantity,Discount,PaymentMethod,TotalAmount
T03176,2024-09-20,C135,P023,S002,5,0.1,Credit Card,8453.12
T03177,2025-05-16,C058,P048,S001,4,0.15,Bank Transfer,4135.62
T03178,2024-12-19,C085,P041,S005,3,0.15,Mobile Money,4169.28
T03179,2024-11-24,C014,P038,S005,3,0.1,Cash,990.71
T03180,2024-08-18,C038,P020,S005,2,0.05,Credit Card,615.45
T03181,2024-09-12,C119,P022,S002,1,0.1,Mobile Money,23.01
T03182,2024-01-23,C191,P027,S004,4,0.1,Bank Transfer,4580.03
T03183,2023-12-26,C021,P027,S002,2,0.15,Cash,2162.79
T03184,2024-07-06,C199,P032,S003,1,0.15,Mobile Money,259.0
T03185,2024-01-15,C111,P043,S002,4,0.15,Cash,1919.03
T03186,2024-04-01,C086,P031,S003,1,0.1,Credit Card,986.15
T03187,2025-06-22,C125,P042,S004,4,0.05,Mobile Money,1723.76
T03188,2024-04-22,C111,P026,S002,3,0.05,Credit Card,2894.92
T03189,2025-01-21,C087,P009,S002,5,0.1,Mobile Money,554.36
T03190,2025-02-27,C022,P037,S001,1,0.0,Cash,1952.65
T03191,2025-04-29,C039,P046,S005,4,0.15,Cash,3962.26
T03192,2025-01-25,C179,P009,S002,1,0.0,Mobile Money,123.19
T03193,2025-06-25,C046,P012,S001,2,0.1,Bank Transfer,2147.56
T03194,2025-06-30,C174,P004,S003,5,0.0,Cash,9268.85
T03195,2025-03-15,C043,P048,S003,3,0.0,Cash,3649.08
T03196,2024-05-18,C150,P024,S001,1,0.0,Credit Card,1487.41
T03197,2025-08-28,C044,P036,S004,4,0.0,Bank Transfer,6005.84
T03198,2024-06-22,C152,P036,S003,5,0.0,Bank Transfer,7507.3
T03199,2024-09-17,C036,P028,S001,4,0.1,Credit Card,2425.61
T03200,2023-11-05,C165,P008,S005,1,0.15,Credit Card,93.31
T03201,2025-04-08,C177,P035,S003,1,0.15,Bank Transfer,1328.07
T03202,2024-06-12,C171,P022,S002,4,0.15,Bank Transfer,86.94
T03203,2023-11-14,C131,P046,S003,3,0.15,Mobile Money,2971.69
T03204,2025-04-22,C061,P015,S003,3,0.05,Credit Card,770.78
T03205,2023-10-07,C119,P003,S002,2,0.0,Cash,675.26
T03206,2025-01-18,C016,P013,S005,1,0.05,Cash,1078.06
T03207,2024-08-07,C115,P021,S002,2,0.0,Bank Transfer,2454.48
T03208,2024-03-12,C198,P034,S003,3,0.05,Mobile Money,1219.94
T03209,2025-02-23,C112,P016,S004,1,0.1,Credit Card,1672.88
T03210,2024-07-01,C122,P009,S001,3,0.05,Mobile Money,351.09
T03211,2024-07-21,C050,P034,S003,1,0.0,Cash,428.05
T03212,2025-04-05,C065,P041,S004,2,0.15,Mobile Money,2779.52
T03213,2024-07-03,C169,P015,S004,3,0.15,Credit Card,689.65
T03214,2025-04-12,C084,P032,S004,3,0.05,Cash,868.42
T03215,2024-10-16,C043,P026,S003,4,0.0,Mobile Money,4063.04
T03216,2024-02-17,C086,P043,S002,1,0.05,Credit Card,536.2
T03217,2024-04-13,C132,P006,S005,4,0.1,Credit Card,1144.98
T03218,2025-03-27,C185,P003,S002,4,0.0,Cash,1350.52
T03219,2024-04-21,C162,P019,S003,3,0.1,Bank Transfer,4759.88
T03220,2024-11-12,C001,P048,S001,4,0.05,Credit Card,4622.17
T03221,2025-05-19,C038,P035,S003,5,0.1,Mobile Money,7030.94
T03222,2024-09-21,C136,P011,S005,5,0.05,Mobile Money,1180.71
T03223,2025-07-13,C198,P003,S001,4,0.1,Mobile Money,1215.47
T03224,2025-06-25,C012,P036,S003,3,0.0,Mobile Money,4504.38
T03225,2025-08-08,C151,P001,S001,4,0.15,Mobile Money,5690.55
T03226,2023-09-10,C156,P024,S005,2,0.1,Credit Card,2677.34
T03227,2024-02-27,C116,P006,S003,3,0.0,Credit Card,954.15
T03228,2023-11-03,C172,P033,S005,3,0.15,Bank Transfer,4587.37
T03229,2025-01-13,C002,P011,S005,2,0.0,Credit Card,497.14
T03230,2023-11-19,C116,P012,S002,4,0.0,Mobile Money,4772.36
T03231,2024-05-17,C013,P025,S001,3,0.15,Cash,1094.33
T03232,2025-02-05,C129,P015,S003,5,0.0,Mobile Money,1352.25
T03233,2025-07-14,C149,P008,S002,5,0.1,Cash,494.01
T03234,2023-12-22,C061,P017,S004,5,0.1,Credit Card,5607.5
T03235,2024-05-08,C140,P009,S002,1,0.15,Cash,104.71
T03236,2025-06-25,C085,P048,S002,4,0.0,Cash,4865.44
T03237,2024-11-09,C034,P031,S003,2,0.1,Bank Transfer,1972.3
T03238,2024-01-27,C107,P012,S002,4,0.05,Credit Card,4533.74
T03239,2025-04-17,C093,P015,S001,3,0.1,Cash,730.21
T03240,2024-04-09,C020,P020,S002,1,0.0,Credit Card,323.92
T03241,2023-12-10,C017,P046,S003,2,0.0,Mobile Money,2330.74
T03242,2024-07-07,C087,P011,S001,5,0.15,Cash,1056.42
T03243,2025-02-22,C124,P050,S005,3,0.0,Bank Transfer,3133.92
T03244,2025-04-11,C024,P004,S003,2,0.15,Credit Card,3151.41
T03245,2023-10-19,C140,P033,S003,1,0.0,Cash,1798.97
T03246,2024-12-02,C042,P035,S002,3,0.05,Credit Card,4452.93
T03247,2024-12-29,C123,P030,S003,1,0.1,Mobile Money,26.32
T03248,2023-09-10,C194,P038,S004,1,0.15,Credit Card,311.89
T03249,2024-03-02,C043,P044,S002,5,0.15,Cash,5467.84
T03250,2024-05-10,C191,P031,S002,4,0.15,Mobile Money,3725.45
T03251,2023-11-05,C083,P043,S003,2,0.0,Cash,1128.84
T03252,2024-05-16,C116,P032,S002,1,0.1,Cash,274.24
T03253,2024-09-10,C171,P038,S003,3,0.15,Cash,935.67
T03254,2024-12-06,C081,P011,S004,1,0.05,Cash,236.14
T03255,2025-04-13,C153,P037,S005,5,0.0,Credit Card,9763.25
T03256,2024-01-12,C122,P035,S004,5,0.1,Cash,7030.94
T03257,2024-09-26,C160,P009,S001,3,0.05,Bank Transfer,351.09
T03258,2024-07-07,C138,P020,S004,3,0.0,Cash,971.76
T03259,2025-07-10,C015,P037,S003,2,0.1,Mobile Money,3514.77
T03260,2025-03-17,C040,P050,S003,3,0.15,Cash,2663.83
T03261,2024-03-20,C136,P039,S003,1,0.15,Bank Transfer,459.8
T03262,2024-11-12,C190,P022,S003,4,0.0,Cash,102.28
T03263,2025-03-21,C073,P008,S003,2,0.0,Credit Card,219.56
T03264,2024-12-17,C135,P045,S005,5,0.0,Bank Transfer,9395.4
T03265,2023-11-04,C030,P005,S001,3,0.1,Bank Transfer,3769.79
T03266,2024-06-17,C032,P013,S002,5,0.05,Cash,5390.3
T03267,2024-07-29,C060,P026,S001,3,0.1,Cash,2742.55
T03268,2024-11-19,C183,P036,S005,5,0.1,Bank Transfer,6756.57
T03269,2025-07-24,C026,P034,S004,1,0.1,Mobile Money,385.24
T03270,2025-02-14,C024,P035,S003,3,0.0,Credit Card,4687.29
T03271,2025-09-07,C018,P048,S001,5,0.0,Cash,6081.8
T03272,2025-08-15,C123,P019,S001,4,0.1,Mobile Money,6346.51
T03273,2023-10-27,C139,P048,S001,3,0.05,Credit Card,3466.63
T03274,2024-08-02,C021,P036,S003,2,0.05,Cash,2852.77
T03275,2025-04-20,C162,P012,S001,4,0.05,Credit Card,4533.74
T03276,2024-07-16,C044,P048,S005,2,0.15,Cash,2067.81
T03277,2023-11-11,C175,P022,S005,3,0.05,Mobile Money,72.87
T03278,2023-11-22,C141,P026,S002,1,0.15,Credit Card,863.4
T03279,2025-01-07,C157,P040,S004,2,0.1,Bank Transfer,3142.1
T03280,2024-03-12,C035,P018,S004,5,0.15,Bank Transfer,4589.53
T03281,2025-03-29,C069,P025,S002,5,0.0,Mobile Money,2145.75
T03282,2023-11-05,C066,P033,S005,4,0.0,Cash,7195.88
T03283,2025-07-26,C104,P032,S005,2,0.1,Credit Card,548.48
T03284,2024-02-06,C148,P017,S002,5,0.0,Credit Card,6230.55
T03285,2023-09-11,C034,P007,S001,2,0.05,Cash,2800.83
T03286,2025-08-19,C188,P031,S001,4,0.05,Credit Card,4163.74
T03287,2025-02-15,C071,P034,S001,5,0.0,Credit Card,2140.25
T03288,2023-10-19,C184,P004,S001,1,0.15,Cash,1575.7
T03289,2024-03-26,C088,P049,S002,4,0.05,Credit Card,1475.39
T03290,2025-08-27,C186,P021,S001,3,0.1,Mobile Money,3313.55
T03291,2023-10-26,C097,P044,S005,3,0.15,Credit Card,3280.7
T03292,2024-02-04,C163,P042,S002,2,0.15,Bank Transfer,771.15
T03293,2025-05-13,C049,P022,S002,4,0.15,Bank Transfer,86.94
T03294,2025-03-02,C112,P034,S001,3,0.0,Mobile Money,1284.15
T03295,2024-12-03,C119,P004,S002,1,0.0,Mobile Money,1853.77
T03296,2025-02-09,C135,P049,S003,2,0.15,Cash,660.04
T03297,2024-02-05,C074,P040,S002,3,0.1,Credit Card,4713.15
T03298,2023-11-03,C110,P045,S001,4,0.0,Mobile Money,7516.32
T03299,2025-06-25,C090,P040,S003,2,0.15,Credit Card,2967.54
T03300,2023-11-21,C177,P036,S003,4,0.15,Bank Transfer,5104.96
T03301,2025-04-28,C042,P043,S004,2,0.15,Credit Card,959.51
T03302,2024-04-25,C005,P033,S002,4,0.15,Credit Card,6116.5
T03303,2025-06-29,C142,P013,S005,2,0.0,Bank Transfer,2269.6
T03304,2025-05-22,C185,P040,S003,5,0.1,Cash,7855.24
T03305,2023-09-27,C070,P010,S005,3,0.15,Cash,3045.01
T03306,2025-07-13,C017,P030,S005,1,0.05,Bank Transfer,27.78
T03307,2024-06-13,C065,P030,S002,5,0.05,Mobile Money,138.89
T03308,2024-11-17,C136,P033,S001,2,0.0,Bank Transfer,3597.94
T03309,2025-01-09,C197,P042,S005,4,0.1,Cash,1633.03
T03310,2025-07-22,C124,P042,S002,2,0.0,Bank Transfer,907.24
T03311,2024-10-03,C185,P038,S004,3,0.1,Credit Card,990.71
T03312,2025-05-09,C161,P043,S004,5,0.1,Cash,2539.89
T03313,2023-11-01,C098,P034,S004,5,0.05,Credit Card,2033.24
T03314,2024-08-10,C084,P006,S001,3,0.1,Mobile Money,858.74
T03315,2025-08-07,C195,P015,S002,5,0.1,Mobile Money,1217.03
T03316,2023-09-15,C059,P012,S004,5,0.0,Cash,5965.45
T03317,2024-06-24,C027,P033,S005,2,0.05,Mobile Money,3418.04
T03318,2024-02-25,C012,P037,S002,4,0.15,Cash,6639.01
T03319,2023-10-18,C027,P049,S005,4,0.05,Credit Card,1475.39
T03320,2024-06-10,C189,P048,S002,2,0.1,Cash,2189.45
T03321,2023-10-25,C010,P043,S003,1,0.15,Cash,479.76
T03322,2025-08-16,C072,P023,S005,4,0.05,Cash,7138.19
T03323,2024-01-31,C088,P035,S002,5,0.0,Cash,7812.15
T03324,2024-09-09,C065,P023,S005,5,0.05,Cash,8922.73
T03325,2025-07-20,C122,P049,S003,5,0.05,Cash,1844.24
T03326,2023-11-06,C126,P002,S002,4,0.1,Cash,2947.54
T03327,2025-04-08,C023,P047,S005,5,0.05,Bank Transfer,5686.6
T03328,2024-12-05,C001,P010,S004,3,0.1,Mobile Money,3224.12
T03329,2025-08-23,C143,P022,S002,1,0.0,Cash,25.57
T03330,2024-02-21,C171,P045,S003,2,0.05,Credit Card,3570.25
T03331,2024-04-09,C060,P037,S001,2,0.05,Credit Card,3710.04
T03332,2024-01-04,C051,P020,S002,3,0.15,Cash,826.0
T03333,2024-10-29,C170,P046,S004,2,0.05,Cash,2214.2
T03334,2024-07-09,C031,P042,S002,3,0.1,Mobile Money,1224.77
T03335,2025-04-04,C040,P009,S001,2,0.15,Mobile Money,209.42
T03336,2024-03-05,C002,P042,S002,3,0.0,Credit Card,1360.86
T03337,2025-08-16,C176,P012,S004,1,0.0,Credit Card,1193.09
T03338,2024-06-02,C055,P024,S001,2,0.15,Cash,2528.6
T03339,2024-12-30,C112,P037,S002,2,0.1,Bank Transfer,3514.77
T03340,2024-06-25,C116,P025,S002,5,0.05,Mobile Money,2038.46
T03341,2025-02-27,C109,P043,S002,5,0.15,Bank Transfer,2398.78
T03342,2024-03-28,C081,P013,S003,5,0.05,Cash,5390.3
T03343,2025-04-22,C051,P045,S004,3,0.15,Mobile Money,4791.65
T03344,2024-07-17,C024,P039,S005,1,0.05,Cash,513.89
T03345,2023-12-13,C059,P013,S005,1,0.15,Mobile Money,964.58
T03346,2024-06-20,C167,P022,S005,2,0.0,Credit Card,51.14
T03347,2024-09-01,C138,P010,S002,2,0.05,Cash,2268.83
T03348,2024-10-29,C131,P033,S005,5,0.0,Credit Card,8994.85
T03349,2025-01-13,C138,P014,S005,1,0.1,Cash,1208.48
T03350,2024-04-20,C067,P047,S003,3,0.05,Credit Card,3411.96
T03351,2024-04-14,C012,P045,S004,4,0.05,Credit Card,7140.5
T03352,2023-10-06,C057,P007,S001,5,0.05,Mobile Money,7002.07
T03353,2024-04-08,C019,P022,S004,5,0.0,Bank Transfer,127.85
T03354,2024-12-26,C118,P029,S002,3,0.1,Cash,4009.64
T03355,2024-10-30,C009,P031,S001,1,0.0,Cash,1095.72
T03356,2024-10-29,C022,P007,S003,2,0.0,Cash,2948.24
T03357,2024-06-05,C177,P050,S002,4,0.0,Mobile Money,4178.56
T03358,2024-12-23,C138,P042,S003,1,0.0,Credit Card,453.62
T03359,2025-01-24,C091,P007,S003,4,0.0,Bank Transfer,5896.48
T03360,2023-11-14,C193,P030,S003,3,0.05,Cash,83.33
T03361,2025-04-11,C140,P002,S002,5,0.15,Bank Transfer,3479.73
T03362,2025-05-20,C126,P008,S005,1,0.05,Credit Card,104.29
T03363,2024-01-24,C196,P031,S003,5,0.0,Bank Transfer,5478.6
T03364,2024-11-30,C098,P040,S004,1,0.15,Mobile Money,1483.77
T03365,2024-07-06,C007,P008,S001,5,0.0,Cash,548.9
T03366,2025-02-25,C170,P046,S003,2,0.15,Bank Transfer,1981.13
T03367,2024-05-18,C163,P016,S003,1,0.1,Bank Transfer,1672.88
T03368,2024-03-30,C136,P046,S002,4,0.15,Cash,3962.26
T03369,2024-10-26,C061,P018,S004,2,0.1,Credit Card,1943.8
T03370,2024-01-17,C083,P039,S003,1,0.1,Bank Transfer,486.85
T03371,2024-01-12,C044,P015,S005,4,0.0,Cash,1081.8
T03372,2025-03-13,C161,P028,S004,1,0.15,Credit Card,572.71
T03373,2024-02-11,C062,P014,S004,5,0.15,Bank Transfer,5706.69
T03374,2024-05-21,C005,P027,S005,5,0.05,Credit Card,6043.09
T03375,2024-11-05,C017,P012,S001,3,0.0,Cash,3579.27
T03376,2024-02-06,C101,P013,S003,5,0.0,Cash,5674.0
T03377,2024-03-22,C067,P023,S003,2,0.15,Mobile Money,3193.4
T03378,2024-08-31,C064,P009,S005,2,0.15,Credit Card,209.42
T03379,2024-11-03,C136,P049,S001,4,0.1,Credit Card,1397.74
T03380,2025-09-03,C040,P021,S001,2,0.15,Bank Transfer,2086.31
T03381,2025-05-17,C186,P015,S002,5,0.1,Mobile Money,1217.03
T03382,2025-06-07,C077,P023,S002,1,0.05,Mobile Money,1784.55
T03383,2024-04-23,C194,P038,S002,3,0.15,Credit Card,935.67
T03384,2024-03-18,C027,P042,S003,3,0.0,Mobile Money,1360.86
T03385,2024-05-12,C011,P011,S004,3,0.15,Credit Card,633.85
T03386,2025-05-06,C091,P044,S003,3,0.0,Credit Card,3859.65
T03387,2025-03-05,C104,P023,S002,3,0.1,Credit Card,5071.87
T03388,2024-03-24,C076,P044,S002,1,0.0,Mobile Money,1286.55
T03389,2024-04-22,C097,P009,S003,4,0.1,Bank Transfer,443.48
T03390,2024-12-19,C132,P021,S005,5,0.0,Credit Card,6136.2
T03391,2025-07-24,C188,P007,S001,3,0.05,Credit Card,4201.24
T03392,2023-10-07,C071,P031,S003,2,0.15,Cash,1862.72
T03393,2023-09-17,C173,P007,S003,1,0.1,Cash,1326.71
T03394,2025-06-04,C075,P049,S002,2,0.05,Credit Card,737.69
T03395,2025-01-23,C196,P003,S003,2,0.1,Bank Transfer,607.73
T03396,2024-02-08,C182,P018,S001,4,0.05,Credit Card,4103.58
T03397,2024-12-20,C027,P002,S001,1,0.15,Mobile Money,695.95
T03398,2024-12-29,C185,P020,S001,5,0.0,Credit Card,1619.6
T03399,2023-11-10,C062,P002,S005,1,0.05,Mobile Money,777.82
T03400,2024-09-16,C056,P040,S002,4,0.1,Credit Card,6284.2
T03401,2025-07-09,C011,P026,S004,1,0.0,Cash,1015.76
T03402,2024-06-04,C193,P039,S005,5,0.15,Bank Transfer,2299.0
T03403,2024-12-12,C100,P029,S001,4,0.15,Cash,5049.17
T03404,2025-08-10,C003,P013,S002,2,0.0,Cash,2269.6
T03405,2024-05-03,C151,P032,S001,3,0.15,Cash,777.01
T03406,2024-04-24,C141,P019,S002,5,0.0,Credit Card,8814.6
T03407,2025-07-08,C177,P018,S004,3,0.15,Mobile Money,2753.72
T03408,2025-04-15,C068,P026,S003,5,0.0,Mobile Money,5078.8
T03409,2025-09-06,C001,P019,S005,2,0.15,Bank Transfer,2996.96
T03410,2024-07-29,C157,P044,S003,2,0.0,Cash,2573.1
T03411,2024-11-22,C080,P048,S005,1,0.0,Bank Transfer,1216.36
T03412,2025-06-17,C028,P026,S005,3,0.05,Credit Card,2894.92
T03413,2025-09-06,C102,P027,S005,4,0.1,Cash,4580.03
T03414,2023-09-24,C151,P022,S002,4,0.05,Credit Card,97.17
T03415,2024-07-24,C186,P025,S002,2,0.05,Cash,815.38
T03416,2025-05-30,C062,P034,S004,3,0.1,Bank Transfer,1155.74
T03417,2025-02-14,C108,P026,S001,1,0.1,Cash,914.18
T03418,2024-01-07,C179,P048,S003,2,0.15,Cash,2067.81
T03419,2024-03-23,C094,P038,S001,3,0.05,Mobile Money,1045.75
T03420,2025-03-04,C102,P023,S004,4,0.0,Cash,7513.88
T03421,2025-06-30,C030,P037,S002,4,0.0,Cash,7810.6
T03422,2024-06-07,C050,P010,S001,5,0.05,Bank Transfer,5672.07
T03423,2024-02-24,C100,P035,S004,5,0.0,Cash,7812.15
T03424,2023-10-13,C099,P024,S002,4,0.0,Bank Transfer,5949.64
T03425,2024-05-15,C191,P015,S002,1,0.05,Credit Card,256.93
T03426,2024-09-23,C066,P010,S003,3,0.0,Mobile Money,3582.36
T03427,2025-09-05,C131,P044,S005,2,0.15,Cash,2187.13
T03428,2024-04-24,C125,P009,S004,4,0.05,Credit Card,468.12
T03429,2024-04-05,C135,P035,S003,3,0.0,Cash,4687.29
T03430,2024-08-09,C062,P031,S003,5,0.0,Mobile Money,5478.6
T03431,2025-04-23,C200,P029,S002,3,0.1,Credit Card,4009.64
T03432,2024-07-17,C123,P005,S005,5,0.05,Mobile Money,6632.04
T03433,2024-09-09,C012,P048,S002,2,0.1,Cash,2189.45
T03434,2024-04-23,C014,P034,S001,3,0.15,Cash,1091.53
T03435,2023-12-05,C156,P012,S001,5,0.1,Cash,5368.9
T03436,2025-07-08,C075,P049,S003,5,0.05,Cash,1844.24
T03437,2025-06-12,C183,P048,S004,3,0.05,Mobile Money,3466.63
T03438,2025-01-20,C194,P003,S005,5,0.15,Mobile Money,1434.93
T03439,2025-05-14,C200,P024,S003,5,0.15,Cash,6321.49
T03440,2024-01-04,C134,P036,S003,2,0.1,Mobile Money,2702.63
T03441,2024-07-26,C164,P035,S005,2,0.05,Bank Transfer,2968.62
T03442,2025-06-08,C145,P006,S001,3,0.0,Bank Transfer,954.15
T03443,2024-04-13,C146,P024,S005,2,0.05,Credit Card,2826.08
T03444,2024-12-09,C028,P015,S002,2,0.1,Credit Card,486.81
T03445,2025-04-18,C199,P039,S004,4,0.0,Mobile Money,2163.76
T03446,2025-06-06,C160,P016,S001,5,0.15,Credit Card,7899.69
T03447,2025-06-26,C102,P041,S001,4,0.15,Cash,5559.03
T03448,2025-02-28,C165,P030,S004,2,0.05,Bank Transfer,55.56
T03449,2025-02-14,C144,P039,S002,5,0.05,Bank Transfer,2569.46
T03450,2024-02-12,C172,P040,S005,3,0.05,Credit Card,4974.99
T03451,2023-09-23,C169,P015,S005,1,0.1,Cash,243.4
T03452,2024-03-20,C089,P015,S004,1,0.05,Mobile Money,256.93
T03453,2025-05-08,C088,P050,S001,5,0.05,Mobile Money,4962.04
T03454,2024-09-02,C152,P043,S003,5,0.05,Mobile Money,2681.0
T03455,2024-07-03,C170,P047,S003,1,0.15,Mobile Money,1017.6
T03456,2023-10-02,C089,P044,S004,1,0.05,Cash,1222.22
T03457,2024-10-26,C144,P035,S004,4,0.0,Credit Card,6249.72
T03458,2024-05-27,C197,P013,S002,5,0.1,Bank Transfer,5106.6
T03459,2025-07-30,C193,P033,S001,3,0.05,Bank Transfer,5127.06
T03460,2023-12-17,C103,P010,S005,2,0.05,Bank Transfer,2268.83
T03461,2023-12-30,C131,P029,S003,1,0.0,Credit Card,1485.05
T03462,2025-08-01,C123,P049,S002,1,0.0,Mobile Money,388.26
T03463,2025-04-21,C154,P023,S004,4,0.0,Cash,7513.88
T03464,2024-10-29,C030,P017,S004,5,0.05,Cash,5919.02
T03465,2024-02-19,C021,P038,S002,5,0.1,Cash,1651.19
T03466,2025-08-14,C013,P015,S001,4,0.0,Bank Transfer,1081.8
T03467,2023-11-17,C021,P017,S003,5,0.0,Bank Transfer,6230.55
T03468,2023-11-23,C014,P006,S004,4,0.05,Credit Card,1208.59
T03469,2024-01-17,C150,P034,S004,4,0.05,Cash,1626.59
T03470,2024-04-06,C187,P044,S003,2,0.1,Bank Transfer,2315.79
T03471,2024-07-31,C005,P034,S004,4,0.15,Bank Transfer,1455.37
T03472,2025-09-09,C101,P023,S002,1,0.15,Credit Card,1596.7
T03473,2024-03-13,C186,P013,S004,4,0.05,Credit Card,4312.24
T03474,2024-07-12,C089,P036,S001,5,0.0,Mobile Money,7507.3
T03475,2024-03-10,C186,P035,S004,4,0.0,Credit Card,6249.72
T03476,2025-07-29,C145,P007,S005,1,0.1,Cash,1326.71
T03477,2025-06-13,C102,P048,S005,5,0.1,Cash,5473.62
T03478,2024-06-04,C050,P050,S002,2,0.15,Credit Card,1775.89
T03479,2023-10-16,C023,P029,S002,3,0.1,Credit Card,4009.64
T03480,2025-01-09,C052,P032,S003,4,0.0,Mobile Money,1218.84
T03481,2024-05-15,C140,P050,S001,4,0.0,Credit Card,4178.56
T03482,2023-09-14,C043,P004,S001,1,0.05,Cash,1761.08
T03483,2025-02-21,C098,P038,S001,2,0.15,Credit Card,623.78
T03484,2024-04-28,C132,P006,S003,2,0.15,Mobile Money,540.69
T03485,2023-11-06,C140,P016,S005,3,0.15,Cash,4739.81
T03486,2023-12-11,C049,P033,S002,4,0.0,Bank Transfer,7195.88
T03487,2024-03-29,C079,P032,S003,5,0.0,Credit Card,1523.55
T03488,2024-05-25,C149,P009,S003,1,0.05,Mobile Money,117.03
T03489,2023-12-29,C076,P020,S005,1,0.0,Mobile Money,323.92
T03490,2024-03-25,C071,P049,S003,1,0.05,Mobile Money,368.85
T03491,2024-07-15,C053,P037,S003,1,0.15,Mobile Money,1659.75
T03492,2024-03-15,C137,P049,S001,2,0.15,Mobile Money,660.04
T03493,2024-04-21,C171,P033,S005,2,0.05,Cash,3418.04
T03494,2023-12-08,C004,P018,S002,1,0.15,Credit Card,917.91
T03495,2025-04-03,C027,P040,S002,3,0.15,Credit Card,4451.31
T03496,2024-12-03,C147,P020,S005,3,0.15,Mobile Money,826.0
T03497,2024-03-11,C060,P047,S004,2,0.05,Cash,2274.64
T03498,2025-08-10,C132,P014,S002,5,0.1,Mobile Money,6042.38
T03499,2025-04-12,C008,P031,S003,2,0.15,Cash,1862.72
T03500,2025-08-17,C127,P032,S005,5,0.15,Mobile Money,1295.02
T03501,2024-08-22,C175,P029,S001,4,0.15,Cash,5049.17
T03502,2025-02-14,C104,P049,S004,2,0.15,Credit Card,660.04
T03503,2025-09-06,C004,P047,S003,1,0.15,Credit Card,1017.6
T03504,2025-03-20,C022,P031,S002,2,0.05,Bank Transfer,2081.87
T03505,2025-04-15,C084,P029,S002,1,0.15,Bank Transfer,1262.29
T03506,2025-03-04,C004,P045,S003,5,0.15,Cash,7986.09
T03507,2024-09-08,C176,P005,S003,4,0.05,Cash,5305.64
T03508,2024-10-20,C134,P024,S002,1,0.05,Bank Transfer,1413.04
T03509,2024-02-09,C146,P039,S004,4,0.0,Bank Transfer,2163.76
T03510,2024-02-18,C061,P048,S004,5,0.1,Cash,5473.62
T03511,2024-05-01,C041,P006,S002,1,0.1,Cash,286.24
T03512,2024-11-02,C155,P023,S002,5,0.15,Bank Transfer,7983.5
T03513,2025-01-06,C130,P032,S003,2,0.1,Bank Transfer,548.48
T03514,2025-02-26,C189,P034,S005,5,0.0,Cash,2140.25
T03515,2024-06-09,C073,P013,S003,4,0.15,Cash,3858.32
T03516,2025-01-31,C178,P027,S004,1,0.1,Credit Card,1145.01
T03517,2024-02-27,C061,P010,S005,4,0.15,Mobile Money,4060.01
T03518,2024-03-06,C123,P015,S002,5,0.05,Cash,1284.64
T03519,2025-04-19,C158,P001,S004,3,0.15,Cash,4267.91
T03520,2024-03-13,C158,P041,S001,4,0.15,Mobile Money,5559.03
T03521,2025-02-24,C099,P050,S005,2,0.15,Mobile Money,1775.89
T03522,2024-08-30,C184,P021,S002,2,0.1,Credit Card,2209.03
T03523,2024-01-30,C127,P049,S001,5,0.1,Cash,1747.17
T03524,2025-08-30,C103,P040,S002,2,0.1,Cash,3142.1
T03525,2024-03-28,C179,P039,S003,1,0.1,Mobile Money,486.85
T03526,2025-02-27,C098,P035,S005,3,0.15,Cash,3984.2
T03527,2024-06-21,C008,P017,S001,2,0.1,Credit Card,2243.0
T03528,2024-11-26,C200,P040,S003,3,0.1,Bank Transfer,4713.15
T03529,2025-04-29,C047,P008,S005,4,0.15,Mobile Money,373.25
T03530,2024-06-20,C051,P017,S002,3,0.1,Credit Card,3364.5
T03531,2024-02-09,C164,P029,S002,2,0.1,Mobile Money,2673.09
T03532,2025-03-07,C057,P019,S002,5,0.0,Bank Transfer,8814.6
T03533,2023-11-24,C104,P042,S002,3,0.0,Bank Transfer,1360.86
T03534,2024-08-20,C048,P022,S005,3,0.15,Credit Card,65.2
T03535,2025-06-18,C088,P024,S004,2,0.05,Mobile Money,2826.08
T03536,2024-01-03,C151,P031,S002,2,0.1,Bank Transfer,1972.3
T03537,2024-01-28,C027,P046,S002,5,0.0,Mobile Money,5826.85
T03538,2023-09-18,C095,P050,S003,1,0.15,Bank Transfer,887.94
T03539,2025-05-03,C099,P006,S005,3,0.0,Bank Transfer,954.15
T03540,2025-02-22,C194,P046,S004,3,0.1,Credit Card,3146.5
T03541,2024-03-13,C002,P032,S002,3,0.0,Cash,914.13
T03542,2025-04-11,C029,P014,S004,5,0.15,Credit Card,5706.69
T03543,2023-09-20,C013,P015,S002,5,0.1,Credit Card,1217.03
T03544,2023-12-22,C069,P037,S001,1,0.1,Credit Card,1757.39
T03545,2025-06-13,C101,P024,S003,1,0.1,Bank Transfer,1338.67
T03546,2023-10-17,C117,P015,S001,3,0.1,Credit Card,730.21
T03547,2024-06-25,C028,P025,S002,2,0.1,Credit Card,772.47
T03548,2024-12-06,C108,P021,S004,5,0.0,Credit Card,6136.2
T03549,2024-09-30,C110,P002,S004,3,0.0,Cash,2456.28
T03550,2025-01-05,C159,P046,S003,2,0.0,Bank Transfer,2330.74
T03551,2025-07-25,C198,P002,S001,1,0.1,Credit Card,736.88
T03552,2025-08-18,C117,P037,S004,5,0.0,Mobile Money,9763.25
T03553,2024-02-22,C144,P027,S001,5,0.05,Mobile Money,6043.09
T03554,2023-11-18,C002,P022,S003,3,0.05,Credit Card,72.87
